Date_Time2,Year,Air_T,Water_T,S
20.06.2020 12:00,2020,15,14.9,17
20.06.2020 18:00,2020,16.8,15.5,9
21.06.2020 0:00,2020,11.9,15,9
21.06.2020 12:00,2020,18.5,16.5,10
21.06.2020 18:00,2020,20,13,11
22.06.2020 0:00,2020,19.9,13,12
22.06.2020 12:00,2020,23,15,13
22.06.2020 18:00,2020,24.5,16,12
23.06.2020 0:00,2020,16,15,12
23.06.2020 12:00,2020,15.8,15,11
23.06.2020 18:00,2020,19.4,15,12
24.06.2020 0:00,2020,11,15,11
24.06.2020 12:00,2020,NA,NA,NA
24.06.2020 18:00,2020,17.4,13,11
25.06.2020 0:00,2020,14.3,11,11
25.06.2020 12:00,2020,21.3,13,13
25.06.2020 18:00,2020,18.9,15,13
26.06.2020 0:00,2020,16.9,12,13
26.06.2020 12:00,2020,22.1,10,16
26.06.2020 18:00,2020,21.3,13,16
27.06.2020 0:00,2020,16,13.1,15
27.06.2020 12:00,2020,14.8,13,14
27.06.2020 18:00,2020,14.7,10.5,16
28.06.2020 0:00,2020,11,11,16
28.06.2020 12:00,2020,13,10,17
28.06.2020 18:00,2020,16.9,11,16
29.06.2020 0:00,2020,8.9,NA,16
29.06.2020 12:00,2020,NA,NA,NA
29.06.2020 18:00,2020,18.6,14,18
30.06.2020 0:00,2020,14.8,10,20
30.06.2020 12:00,2020,15.3,9,20
30.06.2020 18:00,2020,13.9,5,18
01.07.2020 0:00,2020,12.3,5,18
01.07.2020 12:00,2020,NA,NA,NA
01.07.2020 18:00,2020,16.4,4,20
02.07.2020 0:00,2020,12.6,5,21
02.07.2020 12:00,2020,14,12,19
02.07.2020 18:00,2020,18.6,11,20
03.07.2020 0:00,2020,11.5,11.3,20
03.07.2020 12:00,2020,16.3,12,17
03.07.2020 18:00,2020,14,13,15
04.07.2020 0:00,2020,12.8,12,17
04.07.2020 12:00,2020,18,12.2,17
04.07.2020 18:00,2020,15.3,13.5,17
05.07.2020 0:00,2020,15,14,16
05.07.2020 12:00,2020,15.6,13,17
05.07.2020 18:00,2020,15.9,11,19
06.07.2020 0:00,2020,12.7,12,20
06.07.2020 12:00,2020,15.3,14,19
06.07.2020 18:00,2020,14,11,18
07.07.2020 0:00,2020,14,12,16
07.07.2020 12:00,2020,19,15,18
07.07.2020 18:00,2020,21,12,18
08.07.2020 0:00,2020,15,13,17
08.07.2020 12:00,2020,17,13,15
08.07.2020 18:00,2020,17,13,16
09.07.2020 0:00,2020,14,12,17
09.07.2020 12:00,2020,18,13,16
09.07.2020 18:00,2020,16,13,15
10.07.2020 0:00,2020,15,13,17
10.07.2020 12:00,2020,19,15,14
10.07.2020 18:00,2020,19,14,14
11.07.2020 0:00,2020,15,12,17
11.07.2020 12:00,2020,14,12,18
11.07.2020 18:00,2020,16,14,17
12.07.2020 0:00,2020,14,13,17
12.07.2020 12:00,2020,16,14,16
12.07.2020 18:00,2020,16,14,17
13.07.2020 0:00,2020,13,13,16
13.07.2020 12:00,2020,18,14,12
13.07.2020 18:00,2020,17,16,13
14.07.2020 0:00,2020,13,14,16
14.07.2020 12:00,2020,17,14,15
14.07.2020 18:00,2020,17,17,14
15.07.2020 0:00,2020,14,14,15
15.07.2020 12:00,2020,17,14,16
15.07.2020 18:00,2020,17,16,16
16.07.2020 0:00,2020,15,12,18
16.07.2020 12:00,2020,20,15,17
16.07.2020 18:00,2020,18,17,18
17.07.2020 0:00,2020,11,15,15
17.07.2020 12:00,2020,18,15,16
17.07.2020 18:00,2020,19,15,16
18.07.2020 0:00,2020,17,17,16
18.07.2020 12:00,2020,22,17,12
18.07.2020 18:00,2020,21,15,15
19.07.2020 0:00,2020,20,16,16
19.07.2020 12:00,2020,23,18,15
19.07.2020 18:00,2020,22,19,14
20.07.2020 0:00,2020,18,19,16
20.07.2020 12:00,2020,22,20,15
20.07.2020 18:00,2020,21,21,14
21.07.2020 0:00,2020,20,18,14
21.07.2020 12:00,2020,22,19,16
21.07.2020 18:00,2020,22,19,16
22.07.2020 0:00,2020,17,19,15
22.07.2020 12:00,2020,22,19,16
22.07.2020 18:00,2020,21,18,15
23.07.2020 0:00,2020,19,18,16
23.07.2020 12:00,2020,19,18,16
23.07.2020 18:00,2020,19,NA,15
24.07.2020 0:00,2020,18,18,16
24.07.2020 12:00,2020,18,17,17
24.07.2020 18:00,2020,17,18,17
25.07.2020 0:00,2020,16,17,17
25.07.2020 12:00,2020,19,18,15
25.07.2020 18:00,2020,20,19,16
26.07.2020 0:00,2020,17,18,15
26.07.2020 12:00,2020,20,18,16
26.07.2020 18:00,2020,19,18,16
27.07.2020 0:00,2020,17,18,16
27.07.2020 12:00,2020,19,17,17
27.07.2020 18:00,2020,19,18,17
28.07.2020 0:00,2020,16,17,17
28.07.2020 12:00,2020,21,19,17
28.07.2020 18:00,2020,24,22,16
29.07.2020 0:00,2020,17,20,14
29.07.2020 12:00,2020,21,19,14
29.07.2020 18:00,2020,21,19,14
30.07.2020 0:00,2020,18,19,15
30.07.2020 12:00,2020,19,18,16
30.07.2020 18:00,2020,18,18,16
31.07.2020 0:00,2020,12,18,16
31.07.2020 12:00,2020,16,17,17
31.07.2020 18:00,2020,17,17,17
01.08.2020 0:00,2020,14,17,17
01.08.2020 12:00,2020,16,17,17
01.08.2020 18:00,2020,17,16,17
02.08.2020 0:00,2020,14,16,15
02.08.2020 12:00,2020,17,17,16
02.08.2020 18:00,2020,17,16,17
03.08.2020 0:00,2020,17,17,14
03.08.2020 12:00,2020,18,17,16
03.08.2020 18:00,2020,17,16,15
04.08.2020 0:00,2020,15,17,16
04.08.2020 12:00,2020,19,18,16
04.08.2020 18:00,2020,20,18,15
05.08.2020 0:00,2020,17,16,18
05.08.2020 12:00,2020,19.5,17,18
05.08.2020 18:00,2020,19,17,18
06.08.2020 0:00,2020,17,17,17
06.08.2020 12:00,2020,20,17,16
06.08.2020 18:00,2020,20,17,15
07.08.2020 0:00,2020,15,17,15
07.08.2020 12:00,2020,21,17,15
07.08.2020 18:00,2020,21,17,15
08.08.2020 0:00,2020,18,17,15
08.08.2020 12:00,2020,19,18,15
08.08.2020 18:00,2020,21,19,14
09.08.2020 0:00,2020,17,16,16
09.08.2020 12:00,2020,19,16,15
09.08.2020 18:00,2020,18,17,15
10.08.2020 0:00,2020,15,15,17
10.08.2020 12:00,2020,12,14,14
10.08.2020 18:00,2020,13,14,18
11.08.2020 0:00,2020,12,14,17
11.08.2020 12:00,2020,12,14,17
11.08.2020 18:00,2020,13,14,17
12.08.2020 0:00,2020,11,14,15
12.08.2020 12:00,2020,14,14,15
12.08.2020 18:00,2020,17,15,15
13.08.2020 0:00,2020,13,14,16
13.08.2020 12:00,2020,14,14,16
13.08.2020 18:00,2020,14,14,17
14.08.2020 0:00,2020,12,14,16
14.08.2020 12:00,2020,14,15,16
14.08.2020 18:00,2020,14,16,20
15.08.2020 0:00,2020,14,13,20
15.08.2020 12:00,2020,14,13,18
15.08.2020 18:00,2020,17,14,17
16.08.2020 0:00,2020,16,13,19
16.08.2020 12:00,2020,14,13,20
16.08.2020 18:00,2020,15,13,18
17.08.2020 0:00,2020,11,13,18
17.08.2020 12:00,2020,13,13,19
17.08.2020 18:00,2020,14,14,20
18.08.2020 0:00,2020,18,13,18
18.08.2020 12:00,2020,11,12,19
18.08.2020 18:00,2020,12,13,19
19.08.2020 0:00,2020,13,13,18
19.08.2020 12:00,2020,15,13,20
19.08.2020 18:00,2020,16,14,19
01.06.2021 0:00,2021,10.5,7.6,19
01.06.2021 12:00,2021,14.8,7.5,19
01.06.2021 18:00,2021,17.2,8.2,20
02.06.2021 0:00,2021,11.3,7.5,18
02.06.2021 12:00,2021,23.6,11,17
02.06.2021 18:00,2021,18.2,13.4,17
03.06.2021 0:00,2021,14.3,12,16
03.06.2021 12:00,2021,24,13.4,16
03.06.2021 18:00,2021,26.2,19.2,16
04.06.2021 0:00,2021,19.7,10.2,16
04.06.2021 12:00,2021,27,12.6,14
04.06.2021 18:00,2021,27,10.2,15
05.06.2021 0:00,2021,21.9,9.8,19
05.06.2021 12:00,2021,23.8,13.2,17
05.06.2021 18:00,2021,24.2,13.8,17
06.06.2021 0:00,2021,17.4,13,17
06.06.2021 12:00,2021,18.5,8.8,17
06.06.2021 20:00,2021,18.1,16.2,17
07.06.2021 0:00,2021,11.9,13,17
07.06.2021 12:00,2021,20.2,13.4,17
07.06.2021 18:00,2021,16.4,13.6,18
08.06.2021 0:00,2021,12.5,14.8,17
08.06.2021 12:00,2021,18.1,12.2,16
08.06.2021 18:00,2021,18.9,10.2,17
09.06.2021 0:00,2021,16.9,11.8,17
09.06.2021 12:00,2021,20.9,13.6,17
09.06.2021 18:00,2021,19.3,14,16
10.06.2021 0:00,2021,14,13.2,16
10.06.2021 12:00,2021,21.2,14.6,16
10.06.2021 18:00,2021,22.1,12.2,17
11.06.2021 0:00,2021,17.4,15.2,16
11.06.2021 12:00,2021,22.2,17.4,14
11.06.2021 18:00,2021,24.7,16.2,16
12.06.2021 0:00,2021,18.8,14.0,17
12.06.2021 12:00,2021,22.1,16.8,15
12.06.2021 18:00,2021,21.8,15.8,16
13.06.2021 0:00,2021,15.9,14.6,17
13.06.2021 12:00,2021,16.6,16,16
13.06.2021 18:00,2021,12.5,14.2,17
14.06.2021 0:00,2021,11.5,12.4,18
14.06.2021 12:00,2021,15.4,15.8,17
14.06.2021 18:00,2021,16.8,15.2,17
17.06.2021 0:00,2021,9.7,12.2,19
17.06.2021 6:00,2021,8.3,11.8,17
17.06.2021 12:00,2021,14.2,13.4,16
17.06.2021 18:00,2021,17.4,12.2,17
18.06.2021 0:00,2021,15.2,12.8,17
18.06.2021 6:00,2021,14.4,12.6,15
18.06.2021 12:00,2021,14.8,13.5,16
18.06.2021 18:00,2021,14.2,14,16
19.06.2021 0:00,2021,14.9,15.6,17
19.06.2021 6:00,2021,13.4,12,15
19.06.2021 12:00,2021,16.7,12,16
19.06.2021 18:00,2021,15.8,NA,15
20.06.2021 0:00,2021,14.5,15.4,13
20.06.2021 6:00,2021,13.1,12.1,14
20.06.2021 12:00,2021,12.1,12,14
20.06.2021 18:00,2021,11.3,11.8,14
21.06.2021 0:00,2021,12.1,10,15
21.06.2021 6:00,2021,12.4,9.1,16
21.06.2021 12:00,2021,13.6,10,16
21.06.2021 18:00,2021,13.5,11.8,15
22.06.2021 0:00,2021,11.7,10.8,14
22.06.2021 6:00,2021,12.1,11.2,15
22.06.2021 12:00,2021,17.1,11.2,16
22.06.2021 18:00,2021,19.1,12.6,16
23.06.2021 0:00,2021,16.7,11.4,19
23.06.2021 6:00,2021,14,10.2,22
23.06.2021 12:00,2021,13.9,NA,NA
23.06.2021 18:00,2021,12.3,11.1,22
24.06.2021 0:00,2021,12,11.2,21
24.06.2021 6:00,2021,10.8,11.2,20
24.06.2021 12:00,2021,11.3,11.4,20
24.06.2021 18:00,2021,12.2,11.2,20
25.06.2021 0:00,2021,12.1,11.1,14
25.06.2021 6:00,2021,12,10.9,19
25.06.2021 12:00,2021,16.2,13.8,18
25.06.2021 18:00,2021,16.1,11,18
26.06.2021 0:00,2021,13.8,11.5,20
26.06.2021 6:00,2021,12.7,11,20
26.06.2021 12:00,2021,10.9,11,20
26.06.2021 18:00,2021,12.8,11.1,20
27.06.2021 0:00,2021,11.5,11.8,23
27.06.2021 6:00,2021,10.8,10.8,19
27.06.2021 12:00,2021,12.1,12,21
27.06.2021 18:00,2021,11.3,11.4,20
28.06.2021 0:00,2021,11.5,11.8,20
28.06.2021 6:00,2021,11.5,11,19
28.06.2021 12:00,2021,17.9,12.9,17
28.06.2021 18:00,2021,19.0,13,19
21.07.2021 0:00,2021,10.8,14.2,19
21.07.2021 6:00,2021,9.1,13.3,17
21.07.2021 12:00,2021,12.7,13.1,18
21.07.2021 18:00,2021,13.4,12.8,19
22.07.2021 0:00,2021,10.9,12.4,20
22.07.2021 12:00,2021,11.5,12,19
22.07.2021 18:00,2021,12.8,11,20
23.07.2021 0:00,2021,9.8,10.2,20
23.07.2021 6:00,2021,8.5,9,23
23.07.2021 12:00,2021,10.5,8.9,24
23.07.2021 18:00,2021,13,8.2,24
24.07.2021 0:00,2021,10.9,8.1,23
24.07.2021 6:00,2021,10.7,7.8,25
24.07.2021 12:00,2021,12.5,8.1,23
24.07.2021 18:00,2021,14.5,8.1,22
25.07.2021 0:00,2021,13.5,7.8,NA
25.07.2021 6:00,2021,10.9,7.2,24
25.07.2021 12:00,2021,15.2,8.4,24
25.07.2021 18:00,2021,14.3,8,24
26.07.2021 6:00,2021,12.9,7.2,23
26.07.2021 12:00,2021,15.6,7.4,24
26.07.2021 18:00,2021,17.4,8.1,24
27.07.2021 0:00,2021,12.3,7.3,24
27.07.2021 6:00,2021,10.5,7.1,24
27.07.2021 12:00,2021,17.7,8,25
27.07.2021 18:00,2021,17.3,10.6,24
28.07.2021 0:00,2021,13.4,8.1,24
28.07.2021 6:00,2021,13.3,8,24
28.07.2021 12:00,2021,19.3,7.2,24
28.07.2021 18:00,2021,19.2,8.1,24
29.07.2021 0:00,2021,13.4,8.4,25
29.07.2021 6:00,2021,10.9,8.1,24
29.07.2021 18:00,2021,10.4,9.2,24
02.08.2021 12:00,2021,13,10.4,24
02.08.2021 18:00,2021,15,10.6,22
03.08.2021 0:00,2021,13,8.6,22
03.08.2021 12:00,2021,12,9.6,22
03.08.2021 18:00,2021,11,9,22
04.08.2021 0:00,2021,11,9.2,21
04.08.2021 12:00,2021,11,9.2,22
04.08.2021 18:00,2021,11,9,21
05.08.2021 0:00,2021,11,9.2,21
05.08.2021 12:00,2021,14,9.6,22
05.08.2021 18:00,2021,15,11.2,21
06.08.2021 0:00,2021,11,10,21
06.08.2021 12:00,2021,15,11,22
06.08.2021 18:00,2021,14.5,11.8,22
07.08.2021 0:00,2021,11.5,9.4,23
07.08.2021 12:00,2021,16,11.4,22
07.08.2021 18:00,2021,16.5,13,23
08.08.2021 0:00,2021,13,10.8,22
08.08.2021 12:00,2021,17,11.8,24
08.08.2021 18:00,2021,16,12.4,22
09.08.2021 0:00,2021,13,12.8,22
09.08.2021 12:00,2021,16,12.2,22
09.08.2021 18:00,2021,15,11,23
10.08.2021 0:00,2021,13.5,11,22
10.08.2021 12:00,2021,15,12,21
10.08.2021 18:00,2021,16,12,21
11.08.2021 0:00,2021,14,12,21
11.08.2021 12:00,2021,17,13.4,21
11.08.2021 18:00,2021,17,13.4,20
12.08.2021 0:00,2021,14.5,12.8,22
12.08.2021 12:00,2021,18,13.6,20
12.08.2021 18:00,2021,17.5,14,20
13.08.2021 0:00,2021,15.5,13,20
13.08.2021 18:00,2021,21.5,14,20
14.08.2021 0:00,2021,16,12.8,21
14.08.2021 12:00,2021,19,13.1,20
14.08.2021 18:00,2021,16,14.3,19
15.08.2021 0:00,2021,14,14.4,20
15.08.2021 12:00,2021,16,14.2,20
15.08.2021 18:00,2021,16,14.2,19
16.08.2021 0:00,2021,14,12,21
16.08.2021 12:00,2021,11.5,12,20
16.08.2021 18:00,2021,12.3,12.2,20
17.08.2021 0:00,2021,11.5,12.3,20
17.08.2021 12:00,2021,12.5,12,20
17.08.2021 18:00,2021,12.4,15,20
18.08.2021 0:00,2021,12.5,13.5,20
18.08.2021 12:00,2021,14.5,12.6,20
18.08.2021 18:00,2021,15,11.9,19
19.08.2021 0:00,2021,14,12.8,18
19.08.2021 12:00,2021,15.1,13,20
19.08.2021 18:00,2021,15.3,14,19
20.08.2021 0:00,2021,14.5,13.5,20
20.08.2021 12:00,2021,15.3,13.4,20
20.08.2021 18:00,2021,15.5,14.8,19
