Day,Manth,Year,Date_text,Depth_class,Depth,Station,ID,Female,Male,cop_V,cop_IV,cop_III,cop II,cop I,nauplii,,,,,,,,,
21,9,2016.00,21/09/2016,25_bottom,45.00,D1,1369,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,,,,,,,,,
1,10,2016.00,01/10/2016,25_bottom,45.00,D1,1370,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,10,2016.00,10/10/2016,25_bottom,45.00,D1,1371,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,10,2016.00,19/10/2016,25_bottom,45.00,D1,1372,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,10,2016.00,31/10/2016,25_bottom,45.00,D1,1373,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,11,2016.00,12/11/2016,25_bottom,45.00,D1,1374,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,11,2016.00,21/11/2016,25_bottom,45.00,D1,1375,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,11,2016.00,29/11/2016,25_bottom,45.00,D1,1376,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
25,3,2017.00,25/03/2017,25_bottom,45.00,D1,1377,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
4,4,2017.00,04/04/2017,25_bottom,45.00,D1,1378,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
15,4,2017.00,15/04/2017,25_bottom,45.00,D1,1379,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
20,4,2017.00,20/04/2017,25_bottom,45.00,D1,1380,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
25,4,2017.00,25/04/2017,25_bottom,45.00,D1,1381,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,4,2017.00,29/04/2017,25_bottom,45.00,D1,1382,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
10,5,2017.00,10/05/2017,25_bottom,45.00,D1,1383,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
15,5,2017.00,15/05/2017,25_bottom,45.00,D1,1384,0.00,1.00,3.00,1.00,0.00,0.00,0.00,2.00,,,,,,,,,
20,5,2017.00,20/05/2017,25_bottom,45.00,D1,1385,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,,,,,,,,,
25,5,2017.00,25/05/2017,25_bottom,45.00,D1,1386,2.00,0.00,1.00,0.00,0.00,0.00,0.00,160.00,,,,,,,,,
30,5,2017.00,30/05/2017,25_bottom,45.00,D1,1387,5.00,0.00,12.00,0.00,0.00,0.00,1.00,120.00,,,,,,,,,
5,6,2017.00,05/06/2017,25_bottom,45.00,D1,1388,7.00,0.00,14.00,0.00,0.00,2.00,12.00,24.00,,,,,,,,,
10,6,2017.00,10/06/2017,25_bottom,45.00,D1,1389,3.00,0.00,5.00,0.00,1.00,0.00,1.00,1.00,,,,,,,,,
21,6,2017.00,21/06/2017,25_bottom,45.00,D1,1390,7.00,0.00,14.00,0.00,1.00,0.00,0.00,0.00,,,,,,,,,
29,6,2017.00,29/06/2017,25_bottom,45.00,D1,1391,1.00,0.00,6.00,108.00,450.00,60.00,0.00,30.00,,,,,,,,,
11,7,2017.00,11/07/2017,25_bottom,45.00,D1,1392,1.00,0.00,2.00,350.00,300.00,0.00,0.00,0.00,,,,,,,,,
20,7,2017.00,20/07/2017,25_bottom,45.00,D1,1393,1.00,0.00,3.00,432.00,60.00,0.00,0.00,NA,,,,,,,,,
31,7,2017.00,31/07/2017,25_bottom,45.00,D1,1394,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
12,8,2017.00,12/08/2017,25_bottom,45.00,D1,1395,1.00,0.00,0.00,58.00,1.00,0.00,0.00,0.00,,,,,,,,,
22,8,2017.00,22/08/2017,25_bottom,45.00,D1,1396,0.00,0.00,0.00,186.00,0.00,0.00,0.00,0.00,,,,,,,,,
2,9,2017.00,02/09/2017,25_bottom,45.00,D1,1397,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,9,2017.00,12/09/2017,25_bottom,45.00,D1,1398,0.00,0.00,1.00,29.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,9,2017.00,20/09/2017,25_bottom,45.00,D1,1399,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,9,2017.00,30/09/2017,25_bottom,45.00,D1,1400,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,,,,,,,,,
11,10,2017.00,11/10/2017,25_bottom,45.00,D1,1401,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
22,10,2017.00,22/10/2017,25_bottom,45.00,D1,1402,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,10,2017.00,30/10/2017,25_bottom,45.00,D1,1403,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,11,2017.00,09/11/2017,25_bottom,45.00,D1,1404,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
21,11,2017.00,21/11/2017,25_bottom,45.00,D1,1405,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,11,2017.00,30/11/2017,25_bottom,45.00,D1,1406,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
13,2,2018.00,13/02/2018,25_bottom,45.00,D1,1407,2.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,,,,,,,,,
20,3,2018.00,20/03/2018,25_bottom,45.00,D1,1408,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,3,2018.00,29/03/2018,25_bottom,45.00,D1,1409,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
18,4,2018.00,18/04/2018,25_bottom,45.00,D1,1410,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
26,4,2018.00,26/04/2018,25_bottom,45.00,D1,1411,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
12,5,2018.00,12/05/2018,25_bottom,45.00,D1,1412,3.00,0.00,2.00,1.00,0.00,0.00,0.00,240.00,,,,,,,,,
20,5,2018.00,20/05/2018,25_bottom,45.00,D1,1413,6.00,0.00,14.00,1.00,0.00,0.00,0.00,12.00,,,,,,,,,
31,5,2018.00,31/05/2018,25_bottom,45.00,D1,1414,1.00,0.00,5.00,0.00,8.00,8.00,0.00,1.00,,,,,,,,,
10,6,2018.00,10/06/2018,25_bottom,45.00,D1,1415,2.00,0.00,29.00,0.00,3.00,0.00,0.00,0.00,,,,,,,,,
21,6,2018.00,21/06/2018,25_bottom,45.00,D1,1416,1.00,0.00,18.00,2.00,1.00,0.00,0.00,0.00,,,,,,,,,
1,7,2018.00,01/07/2018,25_bottom,45.00,D1,1417,1.00,0.00,5.00,49.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,7,2018.00,10/07/2018,25_bottom,45.00,D1,1418,1.00,0.00,7.00,140.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,7,2018.00,21/07/2018,25_bottom,45.00,D1,1419,0.00,0.00,2.00,168.00,1.00,0.00,0.00,0.00,,,,,,,,,
30,7,2018.00,30/07/2018,25_bottom,45.00,D1,1420,0.00,0.00,1.00,25.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,8,2018.00,09/08/2018,25_bottom,45.00,D1,1421,1.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2018.00,20/08/2018,25_bottom,45.00,D1,1422,1.00,0.00,1.00,31.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,8,2018.00,30/08/2018,25_bottom,45.00,D1,1423,0.00,0.00,1.00,19.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,9,2018.00,10/09/2018,25_bottom,45.00,D1,1424,0.00,0.00,1.00,13.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,9,2018.00,20/09/2018,25_bottom,45.00,D1,1425,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
1,10,2018.00,01/10/2018,25_bottom,45.00,D1,1426,0.00,0.00,1,8,0,0,0,0,,,,,,,,,
10,10,2018.00,10/10/2018,25_bottom,45.00,D1,1427,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,,,,,,,,,
23,10,2018.00,23/10/2018,25_bottom,45.00,D1,1428,0,0,0,4,0,0,0,0,,,,,,,,,
31,10,2018.00,31/10/2018,25_bottom,45.00,D1,1429,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,11,2018.00,10/11/2018,25_bottom,45.00,D1,1430,0.00,0.00,0,1,0,0,0,0,,,,,,,,,
20,11,2018.00,20/11/2018,25_bottom,45.00,D1,1431,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
11,2,2019.00,11/02/2019,25_bottom,45.00,D1,1432,2.00,1.00,0,3,0,0,0,0,,,,,,,,,
14,3,2019.00,14/03/2019,25_bottom,45.00,D1,1433,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
22,3,2019.00,22/03/2019,25_bottom,45.00,D1,1434,3.00,0.00,0,1,0,0,0,0,,,,,,,,,
30,3,2019.00,30/03/2019,25_bottom,45.00,D1,1435,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,4,2019.00,10/04/2019,25_bottom,45.00,D1,1436,1.00,0.00,1,0,0,0,0,0,,,,,,,,,
18,4,2019.00,18/04/2019,25_bottom,45.00,D1,1437,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
14,5,2019.00,14/05/2019,25_bottom,45.00,D1,1438,0.00,0.00,2,2,0,0,0,0,,,,,,,,,
21,5,2019.00,21/05/2019,25_bottom,45.00,D1,1439,1.00,0.00,2.00,0.00,0.00,0.00,0.00,9.00,,,,,,,,,
2,6,2019.00,02/06/2019,25_bottom,45.00,D1,1440,0.00,0.00,3,0,0,0,0,2,,,,,,,,,
10,6,2019.00,10/06/2019,25_bottom,45.00,D1,1441,3.00,0.00,32.00,0.00,1.00,0.00,0.00,0.00,,,,,,,,,
18,6,2019.00,18/06/2019,25_bottom,45.00,D1,1442,0.00,0.00,8,1,320,80,40,0,,,,,,,,,
29,6,2019.00,29/06/2019,25_bottom,45.00,D1,1443,0.00,0.00,6.00,8.00,46.00,3.00,0.00,0.00,,,,,,,,,
9,7,2019.00,09/07/2019,25_bottom,45.00,D1,1444,1.00,0.00,6.00,74.00,30.00,0.00,0.00,0.00,,,,,,,,,
20,7,2019.00,20/07/2019,25_bottom,45.00,D1,1445,0.00,0.00,1.00,52.00,2.00,0.00,0.00,0.00,,,,,,,,,
1,8,2019.00,01/08/2019,25_bottom,45.00,D1,1446,0.00,0.00,3.00,11.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,8,2019.00,10/08/2019,25_bottom,45.00,D1,1447,0.00,0.00,4.00,24.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2019.00,20/08/2019,25_bottom,45.00,D1,1448,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,8,2019.00,31/08/2019,25_bottom,45.00,D1,1449,0.00,0.00,1.00,22.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,9,2019.00,10/09/2019,25_bottom,45.00,D1,1450,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,9,2019.00,21/09/2019,25_bottom,45.00,D1,1451,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
3,10,2019.00,03/10/2019,25_bottom,45.00,D1,1452,0,0,1,5,0,0,0,0,,,,,,,,,
10,10,2019.00,10/10/2019,25_bottom,45.00,D1,1453,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,,,,,,,,,
21,10,2019.00,21/10/2019,25_bottom,45.00,D1,1454,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,10,2019.00,29/10/2019,25_bottom,45.00,D1,1455,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
18,7,2012,18/07/2012,0_10,5.00,D3,1456,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,8.00,2012.00,20/08/2012,0_10,5.00,D3,1457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2012.00,19/09/2012,0_10,5.00,D3,1458,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10.00,10.00,2012.00,10/10/2012,0_10,5.00,D3,1459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,6.00,2013.00,19/06/2013,0_10,5.00,D3,1460,0.00,0.00,0.00,0.00,300.00,200.00,200.00,0.00,,,,,,,,,
9.00,11.00,2013.00,09/11/2013,0_10,5.00,D3,1461,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,8.00,2014.00,21/08/2014,0_10,5.00,D3,1462,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,10.00,2014.00,18/10/2014,0_10,5.00,D3,1463,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,11.00,2014.00,17/11/2014,0_10,5.00,D3,1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,6.00,2015.00,20/06/2015,0_10,5.00,D3,1465,0.00,0.00,0.00,20.00,60.00,30.00,40.00,200.00,,,,,,,,,
20.00,7.00,2015.00,20/07/2015,0_10,5.00,D3,1466,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
19.00,8.00,2015.00,19/08/2015,0_10,5.00,D3,1467,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,9.00,2015.00,21/09/2015,0_10,5.00,D3,1468,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,10.00,2015.00,20/10/2015,0_10,5.00,D3,1469,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
14.00,8.00,2016.00,14/08/2016,0_10,5.00,D3,1470,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2016.00,20/09/2016,0_10,5.00,D3,1471,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
13.00,11.00,2016.00,13/11/2016,0_10,5.00,D3,1472,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,5.00,2017.00,20/05/2017,0_10,5.00,D3,1473,128.00,0.00,50.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,6.00,2017.00,21/06/2017,0_10,5.00,D3,1474,0.00,0.00,0.00,20.00,150.00,900.00,4200.00,15300.00,,,,,,,,,
18.00,7.00,2017.00,18/07/2017,0_10,5.00,D3,1475,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
22.00,8.00,2017.00,22/08/2017,0_10,5.00,D3,1476,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2017.00,20/09/2017,0_10,5.00,D3,1477,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
22.00,10.00,2017.00,22/10/2017,0_10,5.00,D3,1478,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
14.00,11.00,2017.00,14/11/2017,0_10,5.00,D3,1479,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
25.00,5.00,2018.00,25/05/2018,0_10,5.00,D3,1480,0.00,0.00,23.00,0.00,0.00,7.00,20.00,1500.00,,,,,,,,,
26.00,6.00,2018.00,26/06/2018,0_10,5.00,D3,1481,0.00,0.00,1.00,40.00,70.00,20.00,20.00,200.00,,,,,,,,,
18.00,7.00,2018.00,18/07/2018,0_10,5.00,D3,1482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,8.00,2018.00,21/08/2018,0_10,5.00,D3,1483,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2018.00,19/09/2018,0_10,5.00,D3,1484,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
3.00,11.00,2018.00,03/11/2018,0_10,5.00,D3,1485,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,6.00,2019.00,18/06/2019,0_10,5.00,D3,1486,0.00,0.00,0.00,0.00,0.00,0.00,1.00,200.00,,,,,,,,,
25.00,8.00,2019.00,25/08/2019,0_10,5.00,D3,1487,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,10.00,2019.00,17/10/2019,0_10,5.00,D3,1488,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
18,7,2012,18/07/2012,10_25,17.5,D3,1489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,8.00,2012.00,20/08/2012,10_25,17.5,D3,1490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2012.00,19/09/2012,10_25,17.5,D3,1491,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10.00,10.00,2012.00,10/10/2012,10_25,17.5,D3,1492,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,6.00,2013.00,19/06/2013,10_25,17.5,D3,1493,0,0,0,0,140,70,0,0,,,,,,,,,
9.00,11.00,2013.00,09/11/2013,10_25,17.5,D3,1494,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,8.00,2014.00,21/08/2014,10_25,17.5,D3,1495,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,10.00,2014.00,18/10/2014,10_25,17.5,D3,1496,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,11.00,2014.00,17/11/2014,10_25,17.5,D3,1497,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,6.00,2015.00,20/06/2015,10_25,17.5,D3,1498,0.00,0.00,7.00,28.00,67.00,13.00,0.00,0.00,,,,,,,,,
20.00,7.00,2015.00,20/07/2015,10_25,17.5,D3,1499,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,8.00,2015.00,19/08/2015,10_25,17.5,D3,1500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,9.00,2015.00,21/09/2015,10_25,17.5,D3,1501,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,10.00,2015.00,20/10/2015,10_25,17.5,D3,1502,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
14.00,8.00,2016.00,14/08/2016,10_25,17.5,D3,1503,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2016.00,20/09/2016,10_25,17.5,D3,1504,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
13.00,11.00,2016.00,13/11/2016,10_25,17.5,D3,1505,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,5.00,2017.00,20/05/2017,10_25,17.5,D3,1506,34.00,0.00,62.00,4.00,0.00,0.00,0.00,3150.00,,,,,,,,,
21.00,6.00,2017.00,21/06/2017,10_25,17.5,D3,1507,0.00,0.00,0.00,0.00,21.00,0.00,0.00,140.00,,,,,,,,,
18.00,7.00,2017.00,18/07/2017,10_25,17.5,D3,1508,0.00,0.00,0.00,59.00,21.00,0.00,0.00,0.00,,,,,,,,,
22.00,8.00,2017.00,22/08/2017,10_25,17.5,D3,1509,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2017.00,20/09/2017,10_25,17.5,D3,1510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
22.00,10.00,2017.00,22/10/2017,10_25,17.5,D3,1511,0,0,0,0,0,0,0,0,,,,,,,,,
14.00,11.00,2017.00,14/11/2017,10_25,17.5,D3,1512,0,0,0,0,0,0,0,0,,,,,,,,,
25.00,5.00,2018.00,25/05/2018,10_25,17.5,D3,1513,0.00,0.00,8.00,0.00,1.00,4.00,0.00,350.00,,,,,,,,,
26.00,6.00,2018.00,26/06/2018,10_25,17.5,D3,1514,0.00,0.00,0.00,3.00,10.00,1.00,0.00,0.00,,,,,,,,,
18.00,7.00,2018.00,18/07/2018,10_25,17.5,D3,1515,0.00,0.00,0.00,1740.00,7.00,0.00,0.00,0.00,,,,,,,,,
21.00,8.00,2018.00,21/08/2018,10_25,17.5,D3,1516,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2018.00,19/09/2018,10_25,17.5,D3,1517,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
3.00,11.00,2018.00,03/11/2018,10_25,17.5,D3,1518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,6.00,2019.00,18/06/2019,10_25,17.5,D3,1519,0.00,0.00,0.00,0.00,4.00,42.00,210.00,70.00,,,,,,,,,
25.00,8.00,2019.00,25/08/2019,10_25,17.5,D3,1520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,10.00,2019.00,17/10/2019,10_25,17.5,D3,1521,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
18,7,2012,18/07/2012,25_60,42.50,D3,1522,0,0,0,10,4,0,0,0,,,,,,,,,
20.00,8.00,2012.00,20/08/2012,25_50,37.50,D3,1523,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2012.00,19/09/2012,25_50,37.50,D3,1524,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10.00,10.00,2012.00,10/10/2012,25_50,37.50,D3,1525,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,6.00,2013.00,19/06/2013,25_50,37.50,D3,1526,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
9.00,11.00,2013.00,09/11/2013,25_50,37.50,D3,1527,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,8.00,2014.00,21/08/2014,25_50,37.50,D3,1528,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,10.00,2014.00,18/10/2014,25_50,37.50,D3,1529,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,11.00,2014.00,17/11/2014,25_50,37.50,D3,1530,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,6.00,2015.00,20/06/2015,25_50,37.50,D3,1531,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,7.00,2015.00,20/07/2015,25_50,37.50,D3,1532,0.00,0.00,0.00,80.00,1.00,0.00,0.00,0.00,,,,,,,,,
19.00,8.00,2015.00,19/08/2015,25_50,37.50,D3,1533,1.00,0.00,0.00,10.00,4.00,0.00,0.00,0.00,,,,,,,,,
21.00,9.00,2015.00,21/09/2015,25_50,37.50,D3,1534,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,10.00,2015.00,20/10/2015,25_50,37.50,D3,1535,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
14.00,8.00,2016.00,14/08/2016,21_41,31.00,D3,1536,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2016.00,20/09/2016,25_50,37.50,D3,1537,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
13.00,11.00,2016.00,13/11/2016,25_50,37.50,D3,1538,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,5.00,2017.00,20/05/2017,25_50,37.50,D3,1539,26.00,0.00,64.00,2.00,0.00,0.00,0.00,2120.00,,,,,,,,,
21.00,6.00,2017.00,21/06/2017,25_50,37.50,D3,1540,1.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,,,,,,,,,
18.00,7.00,2017.00,18/07/2017,25_50,37.50,D3,1541,0.00,0.00,1.00,60.00,13.00,0.00,0.00,0.00,,,,,,,,,
22.00,8.00,2017.00,22/08/2017,25_50,37.50,D3,1542,0.00,0.00,0.00,52.00,1.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2017.00,20/09/2017,25_50,37.50,D3,1543,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
22.00,10.00,2017.00,22/10/2017,25_50,37.50,D3,1544,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
14.00,11.00,2017.00,14/11/2017,25_50,37.50,D3,1545,6.00,2.00,6.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
25.00,5.00,2018.00,25/05/2018,25_50,37.50,D3,1546,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
26.00,6.00,2018.00,26/06/2018,25_50,37.50,D3,1547,1.00,0.00,1.00,2.00,1.00,0.00,0.00,0.00,,,,,,,,,
18.00,7.00,2018.00,18/07/2018,25_50,37.50,D3,1548,0.00,0.00,0.00,208.00,1.00,0.00,0.00,0.00,,,,,,,,,
21.00,8.00,2018.00,21/08/2018,25_50,37.50,D3,1549,1.00,0.00,2.00,16.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2018.00,19/09/2018,25_50,37.50,D3,1550,0.00,0.00,1.00,8.00,0.00,0.00,0.00,0.00,,,,,,,,,
3.00,11.00,2018.00,03/11/2018,23_47,35.00,D3,1551,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,6.00,2019.00,18/06/2019,25_50,37.50,D3,1552,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
25.00,8.00,2019.00,25/08/2019,25_50,37.50,D3,1553,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,10.00,2019.00,17/10/2019,25_50,37.50,D3,1554,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
18,7,2012,18/07/2012,51_110,80.50,D3,1555,1,0,2,7,3,0,0,1,,,,,,,,,
20.00,8.00,2012.00,20/08/2012,50_100,75.00,D3,1556,1.00,0.00,2.00,6.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2012.00,19/09/2012,54_100,77.00,D3,1557,1.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
10.00,10.00,2012.00,10/10/2012,54_100,77.00,D3,1558,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,6.00,2013.00,19/06/2013,50_100,75.00,D3,1559,0.00,0.00,1.00,5.00,7.00,0.00,0.00,0.00,,,,,,,,,
9.00,11.00,2013.00,09/11/2013,50_100,75.00,D3,1560,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
