"Year","Station","Taxa","Value","Type"
1992,"St1","Orchomenella_minuta",0.29,"B"
1992,"St15","Orchomenella_minuta",0.08,"B"
1992,"St19","Orchomenella_minuta",0.09,"B"
1993,"St5","Orchomenella_minuta",0.79,"B"
1994,"St5","Orchomenella_minuta",0.33,"B"
1995,"St1","Orchomenella_minuta",0.05,"B"
1995,"St5","Orchomenella_minuta",0.06,"B"
1995,"St9","Orchomenella_minuta",0.25,"B"
1995,"St11","Orchomenella_minuta",0.01,"B"
1995,"St15","Orchomenella_minuta",0.05,"B"
1995,"St16","Orchomenella_minuta",0.05,"B"
1995,"St18","Orchomenella_minuta",0.05,"B"
1995,"St19","Orchomenella_minuta",0.02,"B"
1995,"St20","Orchomenella_minuta",0.15,"B"
1996,"St12","Orchomenella_minuta",0.1,"B"
1996,"St15","Orchomenella_minuta",0.89,"B"
1996,"St16","Orchomenella_minuta",0.02,"B"
1996,"St18","Orchomenella_minuta",0.03,"B"
1996,"St19","Orchomenella_minuta",0.02,"B"
1996,"St20","Orchomenella_minuta",0.27,"B"
2000,"St1","Orchomenella_minuta",0.29,"B"
2000,"St5","Orchomenella_minuta",0.17,"B"
2000,"St9","Orchomenella_minuta",0.61,"B"
2000,"St12","Orchomenella_minuta",0.04,"B"
2000,"St14","Orchomenella_minuta",0.02,"B"
2000,"St15","Orchomenella_minuta",0.76,"B"
2000,"St18","Orchomenella_minuta",0.2,"B"
2000,"St19","Orchomenella_minuta",0.31,"B"
2000,"St20","Orchomenella_minuta",0.67,"B"
2001,"St1","Orchomenella_minuta",0.34,"B"
2001,"St5","Orchomenella_minuta",0.08,"B"
2001,"St6","Orchomenella_minuta",0.14,"B"
2001,"St9","Orchomenella_minuta",0.52,"B"
2001,"St12","Orchomenella_minuta",0.2,"B"
2001,"St15","Orchomenella_minuta",0.07,"B"
2001,"St16","Orchomenella_minuta",1.92,"B"
2001,"St18","Orchomenella_minuta",0.19,"B"
2001,"St19","Orchomenella_minuta",0.54,"B"
2001,"St20","Orchomenella_minuta",0.7,"B"
2002,"St1","Orchomenella_minuta",0.39,"B"
2002,"St3","Orchomenella_minuta",0.02,"B"
2002,"St5","Orchomenella_minuta",1.29,"B"
2002,"St9","Orchomenella_minuta",2.84,"B"
2002,"St12","Orchomenella_minuta",1.27,"B"
2002,"St14","Orchomenella_minuta",0.3,"B"
2002,"St15","Orchomenella_minuta",0.22,"B"
2002,"St16","Orchomenella_minuta",1,"B"
2002,"St18","Orchomenella_minuta",0.32,"B"
2002,"St19","Orchomenella_minuta",2.4,"B"
2003,"St1","Orchomenella_minuta",0.37,"B"
2003,"St5","Orchomenella_minuta",0.67,"B"
2003,"St9","Orchomenella_minuta",0.86,"B"
2003,"St12","Orchomenella_minuta",1.45,"B"
2003,"St13","Orchomenella_minuta",0.03,"B"
2003,"St15","Orchomenella_minuta",0.73,"B"
2003,"St16","Orchomenella_minuta",1.93,"B"
2003,"St17","Orchomenella_minuta",0.11,"B"
2003,"St18","Orchomenella_minuta",0.3,"B"
2003,"St19","Orchomenella_minuta",0.2,"B"
2003,"St20","Orchomenella_minuta",1.51,"B"
2004,"St1","Orchomenella_minuta",0.5,"B"
2004,"St5","Orchomenella_minuta",1.22,"B"
2004,"St9","Orchomenella_minuta",0.21,"B"
2004,"St13","Orchomenella_minuta",0.6,"B"
2004,"St16","Orchomenella_minuta",2.28,"B"
2004,"St17","Orchomenella_minuta",0.46,"B"
2004,"St18","Orchomenella_minuta",0.02,"B"
2004,"St19","Orchomenella_minuta",0.75,"B"
2004,"St20","Orchomenella_minuta",0.79,"B"
2005,"St13","Orchomenella_minuta",0.26,"B"
2005,"St15","Orchomenella_minuta",0.4,"B"
2005,"St17","Orchomenella_minuta",0.36,"B"
2006,"St4","Orchomenella_minuta",0.03,"B"
2006,"St9","Orchomenella_minuta",0.357,"B"
2006,"St16","Orchomenella_minuta",0.156666667,"B"
2006,"St17","Orchomenella_minuta",0.03,"B"
2006,"St18","Orchomenella_minuta",0.2,"B"
2006,"St19","Orchomenella_minuta",0.592894737,"B"
2007,"St3","Orchomenella_minuta",0.05,"B"
2007,"St9","Orchomenella_minuta",0.351450777,"B"
2007,"St12","Orchomenella_minuta",0.16,"B"
2007,"St18","Orchomenella_minuta",3.729128791,"B"
1990,"St3","Ostracoda",0.01,"B"
1991,"St8","Ostracoda",0.01,"B"
1994,"St20","Ostracoda",0.01,"B"
2002,"St3","Ostracoda",0.01,"B"
2007,"St11","Ostracoda",0.01,"B"
1987,"St1","Paroediceros_lynceus",0.02,"B"
1987,"St8","Paroediceros_lynceus",0.35,"B"
1987,"St14","Paroediceros_lynceus",0.08,"B"
1987,"St15","Paroediceros_lynceus",0.09,"B"
1987,"St19","Paroediceros_lynceus",0.1,"B"
1987,"St20","Paroediceros_lynceus",0.07,"B"
1988,"St9","Paroediceros_lynceus",0.27,"B"
1988,"St17","Paroediceros_lynceus",0.21,"B"
1989,"St5","Paroediceros_lynceus",0.04,"B"
1989,"St10","Paroediceros_lynceus",0.01,"B"
1989,"St12","Paroediceros_lynceus",0.38,"B"
1989,"St15","Paroediceros_lynceus",0.07,"B"
1989,"St16","Paroediceros_lynceus",0.11,"B"
1989,"St17","Paroediceros_lynceus",0.31,"B"
1989,"St18","Paroediceros_lynceus",0.09,"B"
1989,"St19","Paroediceros_lynceus",0.36,"B"
1990,"St16","Paroediceros_lynceus",0.01,"B"
1990,"St19","Paroediceros_lynceus",0.3,"B"
1990,"St20","Paroediceros_lynceus",0.1,"B"
1991,"St1","Paroediceros_lynceus",0.12,"B"
1991,"St14","Paroediceros_lynceus",0.05,"B"
1991,"St15","Paroediceros_lynceus",0.22,"B"
1991,"St16","Paroediceros_lynceus",0.09,"B"
1991,"St17","Paroediceros_lynceus",0.07,"B"
1991,"St18","Paroediceros_lynceus",0.18,"B"
1991,"St20","Paroediceros_lynceus",0.04,"B"
1992,"St1","Paroediceros_lynceus",0.39,"B"
1992,"St13","Paroediceros_lynceus",0.02,"B"
1992,"St17","Paroediceros_lynceus",0.05,"B"
1992,"St19","Paroediceros_lynceus",0.33,"B"
1992,"St20","Paroediceros_lynceus",0.39,"B"
1993,"St5","Paroediceros_lynceus",0.22,"B"
1993,"St11","Paroediceros_lynceus",0.04,"B"
1993,"St12","Paroediceros_lynceus",1.12,"B"
1993,"St14","Paroediceros_lynceus",0.03,"B"
1993,"St15","Paroediceros_lynceus",0.25,"B"
1993,"St17","Paroediceros_lynceus",0.12,"B"
1993,"St19","Paroediceros_lynceus",0.12,"B"
1994,"St5","Paroediceros_lynceus",0.07,"B"
1994,"St9","Paroediceros_lynceus",0.06,"B"
1994,"St12","Paroediceros_lynceus",0.02,"B"
1994,"St13","Paroediceros_lynceus",0.2,"B"
1994,"St15","Paroediceros_lynceus",0.06,"B"
1994,"St19","Paroediceros_lynceus",0.12,"B"
1994,"St20","Paroediceros_lynceus",0.23,"B"
1995,"St1","Paroediceros_lynceus",0.14,"B"
1995,"St3","Paroediceros_lynceus",0.09,"B"
1995,"St5","Paroediceros_lynceus",0.2,"B"
1995,"St9","Paroediceros_lynceus",0.42,"B"
1995,"St10","Paroediceros_lynceus",0.03,"B"
1995,"St12","Paroediceros_lynceus",0.51,"B"
1995,"St15","Paroediceros_lynceus",0.47,"B"
1995,"St16","Paroediceros_lynceus",0.2,"B"
1995,"St17","Paroediceros_lynceus",0.9,"B"
1995,"St18","Paroediceros_lynceus",0.33,"B"
1995,"St20","Paroediceros_lynceus",0.03,"B"
1996,"St4","Paroediceros_lynceus",0.49,"B"
1996,"St5","Paroediceros_lynceus",0.06,"B"
1996,"St8","Paroediceros_lynceus",0.63,"B"
1996,"St15","Paroediceros_lynceus",1.55,"B"
1996,"St19","Paroediceros_lynceus",0.2,"B"
1996,"St20","Paroediceros_lynceus",0.12,"B"
1997,"St1","Paroediceros_lynceus",0.67,"B"
1997,"St5","Paroediceros_lynceus",0.5,"B"
1997,"St7","Paroediceros_lynceus",0.08,"B"
1997,"St9","Paroediceros_lynceus",0.05,"B"
1997,"St12","Paroediceros_lynceus",0.73,"B"
1997,"St15","Paroediceros_lynceus",0.45,"B"
1997,"St18","Paroediceros_lynceus",0.69,"B"
1998,"St1","Paroediceros_lynceus",0.06,"B"
1998,"St19","Paroediceros_lynceus",0.66,"B"
1999,"St1","Paroediceros_lynceus",0.02,"B"
1999,"St5","Paroediceros_lynceus",0.22,"B"
1999,"St8","Paroediceros_lynceus",0.87,"B"
1999,"St9","Paroediceros_lynceus",0.03,"B"
1999,"St10","Paroediceros_lynceus",0.18,"B"
1999,"St12","Paroediceros_lynceus",0.41,"B"
1999,"St17","Paroediceros_lynceus",0.14,"B"
1999,"St18","Paroediceros_lynceus",1.91,"B"
1999,"St19","Paroediceros_lynceus",0.96,"B"
1999,"St20","Paroediceros_lynceus",0.95,"B"
2000,"St1","Paroediceros_lynceus",0.62,"B"
2000,"St10","Paroediceros_lynceus",0.68,"B"
2000,"St12","Paroediceros_lynceus",0.06,"B"
2000,"St13","Paroediceros_lynceus",0.19,"B"
2000,"St18","Paroediceros_lynceus",0.07,"B"
2001,"St1","Paroediceros_lynceus",2.74,"B"
2001,"St6","Paroediceros_lynceus",0.13,"B"
2001,"St8","Paroediceros_lynceus",0.68,"B"
2001,"St9","Paroediceros_lynceus",0.12,"B"
2001,"St12","Paroediceros_lynceus",0.51,"B"
2001,"St13","Paroediceros_lynceus",0.17,"B"
2001,"St14","Paroediceros_lynceus",0.12,"B"
2001,"St15","Paroediceros_lynceus",0.2,"B"
2001,"St17","Paroediceros_lynceus",0.64,"B"
2001,"St18","Paroediceros_lynceus",0.89,"B"
2001,"St19","Paroediceros_lynceus",0.2,"B"
2002,"St3","Paroediceros_lynceus",0.06,"B"
2002,"St6","Paroediceros_lynceus",0.78,"B"
2002,"St7","Paroediceros_lynceus",0.85,"B"
2002,"St11","Paroediceros_lynceus",0.79,"B"
2002,"St14","Paroediceros_lynceus",0.08,"B"
2002,"St15","Paroediceros_lynceus",0.39,"B"
2002,"St17","Paroediceros_lynceus",0.04,"B"
2002,"St18","Paroediceros_lynceus",0.04,"B"
2003,"St4","Paroediceros_lynceus",0.14,"B"
2003,"St5","Paroediceros_lynceus",0.81,"B"
2003,"St7","Paroediceros_lynceus",1.7,"B"
2003,"St8","Paroediceros_lynceus",0.08,"B"
2003,"St11","Paroediceros_lynceus",0.05,"B"
2003,"St14","Paroediceros_lynceus",0.29,"B"
2003,"St17","Paroediceros_lynceus",0.05,"B"
2004,"St3","Paroediceros_lynceus",0.2,"B"
2004,"St6","Paroediceros_lynceus",0.06,"B"
2004,"St9","Paroediceros_lynceus",0.03,"B"
2004,"St10","Paroediceros_lynceus",0.2,"B"
2004,"St13","Paroediceros_lynceus",0.1,"B"
2004,"St15","Paroediceros_lynceus",0.02,"B"
2004,"St16","Paroediceros_lynceus",0.45,"B"
2004,"St18","Paroediceros_lynceus",0.06,"B"
2004,"St19","Paroediceros_lynceus",0.1,"B"
2004,"St20","Paroediceros_lynceus",0.27,"B"
2005,"St4","Paroediceros_lynceus",0.35,"B"
2005,"St8","Paroediceros_lynceus",1.2,"B"
2005,"St12","Paroediceros_lynceus",0.79,"B"
2005,"St13","Paroediceros_lynceus",0.22,"B"
2005,"St14","Paroediceros_lynceus",0.03,"B"
2005,"St15","Paroediceros_lynceus",0.35,"B"
2006,"St1","Paroediceros_lynceus",0.47256,"B"
2006,"St4","Paroediceros_lynceus",0.13,"B"
2006,"St9","Paroediceros_lynceus",0.102,"B"
2006,"St12","Paroediceros_lynceus",0.16344,"B"
2006,"St16","Paroediceros_lynceus",0.313333333,"B"
2006,"St18","Paroediceros_lynceus",0.1,"B"
2007,"St2","Paroediceros_lynceus",0.61,"B"
2007,"St4","Paroediceros_lynceus",1.18,"B"
2007,"St11","Paroediceros_lynceus",0.11,"B"
2007,"St12","Paroediceros_lynceus",2.94,"B"
2007,"St13","Paroediceros_lynceus",0.07,"B"
2007,"St15","Paroediceros_lynceus",0.807256778,"B"
1987,"St12","Pontoporeia_femorata",0.11,"B"
1988,"St5","Pontoporeia_femorata",0.24,"B"
1988,"St15","Pontoporeia_femorata",0.23,"B"
1988,"St16","Pontoporeia_femorata",0.15,"B"
1988,"St19","Pontoporeia_femorata",0.45,"B"
1989,"St1","Pontoporeia_femorata",0.08,"B"
1989,"St12","Pontoporeia_femorata",0.65,"B"
1989,"St15","Pontoporeia_femorata",1.4,"B"
1989,"St19","Pontoporeia_femorata",0.38,"B"
1989,"St20","Pontoporeia_femorata",8.04,"B"
1990,"St9","Pontoporeia_femorata",0.63,"B"
1990,"St12","Pontoporeia_femorata",1.63,"B"
1990,"St13","Pontoporeia_femorata",1.01,"B"
1990,"St15","Pontoporeia_femorata",1.5,"B"
1990,"St16","Pontoporeia_femorata",6.1,"B"
1990,"St17","Pontoporeia_femorata",0.16,"B"
1990,"St18","Pontoporeia_femorata",1.91,"B"
1990,"St20","Pontoporeia_femorata",19.71,"B"
1991,"St1","Pontoporeia_femorata",9.48,"B"
1991,"St2","Pontoporeia_femorata",0.1,"B"
1991,"St5","Pontoporeia_femorata",0.68,"B"
1991,"St6","Pontoporeia_femorata",0.08,"B"
1991,"St9","Pontoporeia_femorata",0.04,"B"
1991,"St12","Pontoporeia_femorata",12.77,"B"
1991,"St13","Pontoporeia_femorata",0.4,"B"
1991,"St14","Pontoporeia_femorata",1.38,"B"
1991,"St15","Pontoporeia_femorata",16.5,"B"
1991,"St16","Pontoporeia_femorata",2.58,"B"
1991,"St17","Pontoporeia_femorata",2.13,"B"
1991,"St18","Pontoporeia_femorata",13.52,"B"
1991,"St19","Pontoporeia_femorata",6.53,"B"
1991,"St20","Pontoporeia_femorata",6.61,"B"
1992,"St1","Pontoporeia_femorata",10.68,"B"
1992,"St4","Pontoporeia_femorata",0.05,"B"
1992,"St5","Pontoporeia_femorata",9,"B"
1992,"St6","Pontoporeia_femorata",0.87,"B"
1992,"St7","Pontoporeia_femorata",0.49,"B"
1992,"St8","Pontoporeia_femorata",1.19,"B"
1992,"St9","Pontoporeia_femorata",7.14,"B"
1992,"St11","Pontoporeia_femorata",1.32,"B"
1992,"St12","Pontoporeia_femorata",0.05,"B"
1992,"St13","Pontoporeia_femorata",3.9,"B"
1992,"St14","Pontoporeia_femorata",0.19,"B"
1992,"St15","Pontoporeia_femorata",9.2,"B"
1992,"St16","Pontoporeia_femorata",1.43,"B"
1992,"St17","Pontoporeia_femorata",1.01,"B"
1992,"St18","Pontoporeia_femorata",1.4,"B"
1992,"St19","Pontoporeia_femorata",7.64,"B"
1992,"St20","Pontoporeia_femorata",9.76,"B"
1993,"St1","Pontoporeia_femorata",0.04,"B"
1993,"St2","Pontoporeia_femorata",0.04,"B"
1993,"St3","Pontoporeia_femorata",0.26,"B"
1993,"St4","Pontoporeia_femorata",0.4,"B"
1993,"St5","Pontoporeia_femorata",7,"B"
1993,"St6","Pontoporeia_femorata",0.05,"B"
1993,"St7","Pontoporeia_femorata",0.37,"B"
1993,"St10","Pontoporeia_femorata",0.66,"B"
1993,"St12","Pontoporeia_femorata",21.13,"B"
1993,"St14","Pontoporeia_femorata",0.24,"B"
1993,"St15","Pontoporeia_femorata",0.79,"B"
1993,"St16","Pontoporeia_femorata",0.32,"B"
1993,"St17","Pontoporeia_femorata",0.06,"B"
1993,"St18","Pontoporeia_femorata",3.75,"B"
1993,"St19","Pontoporeia_femorata",6.84,"B"
1993,"St20","Pontoporeia_femorata",0.19,"B"
1994,"St1","Pontoporeia_femorata",0.14,"B"
1994,"St3","Pontoporeia_femorata",0.02,"B"
1994,"St5","Pontoporeia_femorata",6.05,"B"
1994,"St9","Pontoporeia_femorata",1.14,"B"
1994,"St12","Pontoporeia_femorata",10,"B"
1994,"St13","Pontoporeia_femorata",0.87,"B"
1994,"St15","Pontoporeia_femorata",0.04,"B"
1994,"St16","Pontoporeia_femorata",0.45,"B"
1994,"St18","Pontoporeia_femorata",2.08,"B"
1994,"St19","Pontoporeia_femorata",5.45,"B"
1994,"St20","Pontoporeia_femorata",7.65,"B"
1995,"St1","Pontoporeia_femorata",0.33,"B"
1995,"St5","Pontoporeia_femorata",3.76,"B"
1995,"St6","Pontoporeia_femorata",0.06,"B"
1995,"St8","Pontoporeia_femorata",0.13,"B"
1995,"St9","Pontoporeia_femorata",3.94,"B"
1995,"St12","Pontoporeia_femorata",0.08,"B"
1995,"St13","Pontoporeia_femorata",0.95,"B"
1995,"St15","Pontoporeia_femorata",0.29,"B"
1995,"St16","Pontoporeia_femorata",2.41,"B"
1995,"St17","Pontoporeia_femorata",0.08,"B"
1995,"St18","Pontoporeia_femorata",0.05,"B"
1995,"St19","Pontoporeia_femorata",1.93,"B"
1995,"St20","Pontoporeia_femorata",9.35,"B"
1996,"St1","Pontoporeia_femorata",0.56,"B"
1996,"St4","Pontoporeia_femorata",0.02,"B"
1996,"St5","Pontoporeia_femorata",0.22,"B"
1996,"St6","Pontoporeia_femorata",0.1,"B"
1996,"St11","Pontoporeia_femorata",0.52,"B"
1996,"St12","Pontoporeia_femorata",1.36,"B"
1996,"St13","Pontoporeia_femorata",0.06,"B"
1996,"St14","Pontoporeia_femorata",0.03,"B"
1996,"St15","Pontoporeia_femorata",3.94,"B"
1996,"St16","Pontoporeia_femorata",2.34,"B"
1996,"St17","Pontoporeia_femorata",0.23,"B"
1996,"St18","Pontoporeia_femorata",2.87,"B"
1996,"St19","Pontoporeia_femorata",2.19,"B"
1996,"St20","Pontoporeia_femorata",0.05,"B"
1997,"St1","Pontoporeia_femorata",4.23,"B"
1997,"St2","Pontoporeia_femorata",0.03,"B"
1997,"St3","Pontoporeia_femorata",0.12,"B"
1997,"St4","Pontoporeia_femorata",0.04,"B"
1997,"St5","Pontoporeia_femorata",4.05,"B"
1997,"St7","Pontoporeia_femorata",1.46,"B"
1997,"St8","Pontoporeia_femorata",0.88,"B"
1997,"St9","Pontoporeia_femorata",2.82,"B"
1997,"St10","Pontoporeia_femorata",0.03,"B"
1997,"St11","Pontoporeia_femorata",0.09,"B"
1997,"St12","Pontoporeia_femorata",2.84,"B"
1997,"St13","Pontoporeia_femorata",0.05,"B"
1997,"St14","Pontoporeia_femorata",0.52,"B"
1997,"St15","Pontoporeia_femorata",4.89,"B"
1997,"St16","Pontoporeia_femorata",3.99,"B"
1997,"St18","Pontoporeia_femorata",12.52,"B"
1997,"St19","Pontoporeia_femorata",14.64,"B"
1997,"St20","Pontoporeia_femorata",3.09,"B"
1998,"St1","Pontoporeia_femorata",0.5,"B"
1998,"St2","Pontoporeia_femorata",0.81,"B"
1998,"St4","Pontoporeia_femorata",0.21,"B"
1998,"St5","Pontoporeia_femorata",0.24,"B"
1998,"St7","Pontoporeia_femorata",0.1,"B"
1998,"St8","Pontoporeia_femorata",0.04,"B"
1998,"St9","Pontoporeia_femorata",0.69,"B"
1998,"St10","Pontoporeia_femorata",0.08,"B"
1998,"St12","Pontoporeia_femorata",2.28,"B"
1998,"St13","Pontoporeia_femorata",12.25,"B"
1998,"St14","Pontoporeia_femorata",0.41,"B"
1998,"St15","Pontoporeia_femorata",7.2,"B"
1998,"St16","Pontoporeia_femorata",0.47,"B"
1998,"St17","Pontoporeia_femorata",0.29,"B"
1998,"St18","Pontoporeia_femorata",0.82,"B"
1998,"St19","Pontoporeia_femorata",3.42,"B"
1998,"St20","Pontoporeia_femorata",8.69,"B"
1999,"St1","Pontoporeia_femorata",1.22,"B"
1999,"St5","Pontoporeia_femorata",0.09,"B"
1999,"St9","Pontoporeia_femorata",2.76,"B"
1999,"St12","Pontoporeia_femorata",0.63,"B"
1999,"St13","Pontoporeia_femorata",2.64,"B"
1999,"St15","Pontoporeia_femorata",1.93,"B"
1999,"St16","Pontoporeia_femorata",2.44,"B"
1999,"St17","Pontoporeia_femorata",3,"B"
1999,"St18","Pontoporeia_femorata",2.76,"B"
1999,"St19","Pontoporeia_femorata",0.05,"B"
1999,"St20","Pontoporeia_femorata",0.55,"B"
2000,"St1","Pontoporeia_femorata",0.25,"B"
2000,"St5","Pontoporeia_femorata",0.15,"B"
2000,"St7","Pontoporeia_femorata",0.05,"B"
2000,"St8","Pontoporeia_femorata",0.21,"B"
2000,"St9","Pontoporeia_femorata",0.88,"B"
2000,"St10","Pontoporeia_femorata",0.29,"B"
2000,"St13","Pontoporeia_femorata",3.54,"B"
2000,"St14","Pontoporeia_femorata",4.24,"B"
2000,"St15","Pontoporeia_femorata",0.33,"B"
2000,"St16","Pontoporeia_femorata",0.41,"B"
2000,"St17","Pontoporeia_femorata",0.42,"B"
2000,"St18","Pontoporeia_femorata",2.09,"B"
2000,"St19","Pontoporeia_femorata",0.1,"B"
2000,"St20","Pontoporeia_femorata",0.14,"B"
2001,"St1","Pontoporeia_femorata",3.16,"B"
2001,"St5","Pontoporeia_femorata",0.95,"B"
2001,"St6","Pontoporeia_femorata",0.23,"B"
2001,"St7","Pontoporeia_femorata",0.13,"B"
2001,"St9","Pontoporeia_femorata",1.51,"B"
2001,"St10","Pontoporeia_femorata",2.63,"B"
2001,"St12","Pontoporeia_femorata",1.98,"B"
2001,"St13","Pontoporeia_femorata",1.97,"B"
2001,"St14","Pontoporeia_femorata",1.5,"B"
2001,"St15","Pontoporeia_femorata",0.14,"B"
2001,"St16","Pontoporeia_femorata",5.16,"B"
2001,"St17","Pontoporeia_femorata",3.68,"B"
2001,"St18","Pontoporeia_femorata",2.24,"B"
2001,"St19","Pontoporeia_femorata",1.14,"B"
2001,"St20","Pontoporeia_femorata",0.32,"B"
2002,"St1","Pontoporeia_femorata",0.05,"B"
2002,"St2","Pontoporeia_femorata",0.5,"B"
2002,"St4","Pontoporeia_femorata",0.15,"B"
2002,"St5","Pontoporeia_femorata",3.27,"B"
2002,"St6","Pontoporeia_femorata",2.4,"B"
2002,"St7","Pontoporeia_femorata",0.56,"B"
2002,"St8","Pontoporeia_femorata",0.76,"B"
2002,"St9","Pontoporeia_femorata",4.41,"B"
2002,"St10","Pontoporeia_femorata",1.62,"B"
2002,"St11","Pontoporeia_femorata",0.81,"B"
2002,"St12","Pontoporeia_femorata",0.51,"B"
2002,"St13","Pontoporeia_femorata",0.98,"B"
2002,"St14","Pontoporeia_femorata",0.56,"B"
2002,"St15","Pontoporeia_femorata",1.64,"B"
2002,"St16","Pontoporeia_femorata",0.21,"B"
2002,"St17","Pontoporeia_femorata",5.06,"B"
2002,"St18","Pontoporeia_femorata",2.17,"B"
2002,"St19","Pontoporeia_femorata",1.03,"B"
2002,"St20","Pontoporeia_femorata",0.55,"B"
2003,"St2","Pontoporeia_femorata",1.32,"B"
2003,"St4","Pontoporeia_femorata",0.11,"B"
2003,"St5","Pontoporeia_femorata",1.01,"B"
2003,"St6","Pontoporeia_femorata",2.16,"B"
2003,"St7","Pontoporeia_femorata",1.18,"B"
2003,"St8","Pontoporeia_femorata",0.67,"B"
2003,"St9","Pontoporeia_femorata",3.77,"B"
2003,"St10","Pontoporeia_femorata",1.22,"B"
2003,"St11","Pontoporeia_femorata",1.5,"B"
2003,"St13","Pontoporeia_femorata",2.75,"B"
2003,"St14","Pontoporeia_femorata",0.87,"B"
2003,"St15","Pontoporeia_femorata",1.57,"B"
2003,"St16","Pontoporeia_femorata",4.68,"B"
2003,"St17","Pontoporeia_femorata",4.23,"B"
2003,"St18","Pontoporeia_femorata",3.73,"B"
2003,"St20","Pontoporeia_femorata",0.94,"B"
2004,"St1","Pontoporeia_femorata",0.31,"B"
2004,"St10","Pontoporeia_femorata",0.35,"B"
2004,"St13","Pontoporeia_femorata",0.05,"B"
2004,"St14","Pontoporeia_femorata",0.71,"B"
2004,"St15","Pontoporeia_femorata",0.07,"B"
2004,"St16","Pontoporeia_femorata",0.07,"B"
2004,"St17","Pontoporeia_femorata",5.13,"B"
2004,"St18","Pontoporeia_femorata",0.56,"B"
2004,"St19","Pontoporeia_femorata",0.03,"B"
2004,"St20","Pontoporeia_femorata",0.03,"B"
2005,"St7","Pontoporeia_femorata",0.04,"B"
2005,"St14","Pontoporeia_femorata",1.48,"B"
2005,"St15","Pontoporeia_femorata",1.55,"B"
2005,"St17","Pontoporeia_femorata",0.39,"B"
2006,"St7","Pontoporeia_femorata",0.09,"B"
2006,"St12","Pontoporeia_femorata",0.0908,"B"
2006,"St14","Pontoporeia_femorata",0.03,"B"
2007,"St9","Pontoporeia_femorata",0.1,"B"
2007,"St12","Pontoporeia_femorata",0.33,"B"
2007,"St13","Pontoporeia_femorata",0.04,"B"
2007,"St16","Pontoporeia_femorata",0.832747253,"B"
2007,"St17","Pontoporeia_femorata",0.20122449,"B"
1987,"St1","Saccoglossus_mereschkowskii",0.02,"B"
1987,"St5","Saccoglossus_mereschkowskii",0.04,"B"
1987,"St6","Saccoglossus_mereschkowskii",0.55,"B"
1987,"St12","Saccoglossus_mereschkowskii",0.07,"B"
1987,"St13","Saccoglossus_mereschkowskii",0.11,"B"
1987,"St14","Saccoglossus_mereschkowskii",0.03,"B"
1987,"St16","Saccoglossus_mereschkowskii",0.07,"B"
1987,"St17","Saccoglossus_mereschkowskii",0.3,"B"
1987,"St18","Saccoglossus_mereschkowskii",0.02,"B"
1988,"St5","Saccoglossus_mereschkowskii",0.17,"B"
1988,"St17","Saccoglossus_mereschkowskii",0.1,"B"
1989,"St2","Saccoglossus_mereschkowskii",0.27,"B"
1990,"St2","Saccoglossus_mereschkowskii",0.02,"B"
1990,"St6","Saccoglossus_mereschkowskii",0.31,"B"
1990,"St11","Saccoglossus_mereschkowskii",0.17,"B"
1991,"St7","Saccoglossus_mereschkowskii",0.15,"B"
1991,"St10","Saccoglossus_mereschkowskii",0.02,"B"
1992,"St4","Saccoglossus_mereschkowskii",0.55,"B"
1992,"St6","Saccoglossus_mereschkowskii",0.25,"B"
1992,"St7","Saccoglossus_mereschkowskii",0.03,"B"
1992,"St8","Saccoglossus_mereschkowskii",0.09,"B"
1992,"St10","Saccoglossus_mereschkowskii",0.01,"B"
1993,"St1","Saccoglossus_mereschkowskii",0.01,"B"
1993,"St2","Saccoglossus_mereschkowskii",0.01,"B"
1993,"St4","Saccoglossus_mereschkowskii",0.18,"B"
1993,"St6","Saccoglossus_mereschkowskii",1.89,"B"
1993,"St7","Saccoglossus_mereschkowskii",0.01,"B"
1993,"St8","Saccoglossus_mereschkowskii",0.03,"B"
1993,"St10","Saccoglossus_mereschkowskii",0.93,"B"
1993,"St14","Saccoglossus_mereschkowskii",0.05,"B"
1993,"St17","Saccoglossus_mereschkowskii",0.25,"B"
1994,"St1","Saccoglossus_mereschkowskii",0.02,"B"
1994,"St2","Saccoglossus_mereschkowskii",0.06,"B"
1994,"St4","Saccoglossus_mereschkowskii",0.02,"B"
1994,"St8","Saccoglossus_mereschkowskii",0.12,"B"
1994,"St11","Saccoglossus_mereschkowskii",0.05,"B"
1994,"St14","Saccoglossus_mereschkowskii",0.61,"B"
1995,"St2","Saccoglossus_mereschkowskii",0.63,"B"
1995,"St3","Saccoglossus_mereschkowskii",0.59,"B"
1995,"St6","Saccoglossus_mereschkowskii",0.79,"B"
1997,"St3","Saccoglossus_mereschkowskii",0.01,"B"
1997,"St4","Saccoglossus_mereschkowskii",0.01,"B"
1997,"St6","Saccoglossus_mereschkowskii",1.07,"B"
1997,"St7","Saccoglossus_mereschkowskii",0.19,"B"
1997,"St8","Saccoglossus_mereschkowskii",0.02,"B"
1997,"St10","Saccoglossus_mereschkowskii",0.07,"B"
1997,"St11","Saccoglossus_mereschkowskii",0.19,"B"
1997,"St12","Saccoglossus_mereschkowskii",0.01,"B"
1997,"St14","Saccoglossus_mereschkowskii",0.01,"B"
1997,"St17","Saccoglossus_mereschkowskii",0.01,"B"
1998,"St2","Saccoglossus_mereschkowskii",0.21,"B"
