"ID","Species","Date","Region","Name","N_eggs","W_test","Value","Type"
"5017_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",4,"D_22",22,"Diametr"
"5019_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",7,"D_34",34,"Diametr"
"5020_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",4,"D_31",31,"Diametr"
"5023_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",7,"D_30",30,"Diametr"
"5024_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",4,"D_38",38,"Diametr"
"5026_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",4,"D_18",18,"Diametr"
"5029_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",4,"D_37",37,"Diametr"
"5030_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",5,"D_21",21,"Diametr"
"5031_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",6,"D_33",33,"Diametr"
"5035_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",5,"D_28",28,"Diametr"
"5037_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",3,"D_28",28,"Diametr"
"5039_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",7,"D_21",21,"Diametr"
"5040_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",3,"D_29",29,"Diametr"
"5041_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",3,"D_25",25,"Diametr"
"5047_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Малая",4,"D_26",26,"Diametr"
"5049_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Малая",3,"D_37",37,"Diametr"
"5050_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Малая",5,"D_29",29,"Diametr"
"5051_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Малая",6,"D_31",31,"Diametr"
"5056_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_23",23,"Diametr"
"5057_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_29",29,"Diametr"
"5058_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_41",41,"Diametr"
"5059_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",9,"D_26",26,"Diametr"
"5061_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",8,"D_28",28,"Diametr"
"5064_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",6,"D_25",25,"Diametr"
"5065_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_35",35,"Diametr"
"5067_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",6,"D_22",22,"Diametr"
"5068_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_35",35,"Diametr"
"5069_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",7,"D_25",25,"Diametr"
"5070_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_30",30,"Diametr"
"5071_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_36",36,"Diametr"
"5075_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_19",19,"Diametr"
"5076_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_37",37,"Diametr"
"5077_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",2,"D_28",28,"Diametr"
"5079_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_25",25,"Diametr"
"5081_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_42",42,"Diametr"
"5082_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_11",11,"Diametr"
"5084_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_38",38,"Diametr"
"5085_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_26",26,"Diametr"
"5086_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_35",35,"Diametr"
"5087_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_40",40,"Diametr"
"5089_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_37",37,"Diametr"
"5092_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",6,"D_28",28,"Diametr"
"5093_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_21",21,"Diametr"
"5094_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_48",48,"Diametr"
"5095_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_34",34,"Diametr"
"5097_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",8,"D_28",28,"Diametr"
"5100_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",7,"D_35",35,"Diametr"
"5101_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_28",28,"Diametr"
"5103_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_22",22,"Diametr"
"5104_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_27",27,"Diametr"
"5105_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",2,"D_34",34,"Diametr"
"5106_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_30",30,"Diametr"
"5108_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_37",37,"Diametr"
"5109_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_10",10,"Diametr"
"5110_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_24",24,"Diametr"
"5113_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_30",30,"Diametr"
"5114_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_33",33,"Diametr"
"4405_2021","Гага обыкновенная",2021-06-13,"Северный архипелаг","Начальная",4,"D_28",28,"Diametr"
"4406_2021","Гага обыкновенная",2021-06-13,"Северный архипелаг","Плоская",5,"D_33",33,"Diametr"
"4407_2021","Гага обыкновенная",2021-06-13,"Северный архипелаг","Плоская",4,"D_29",29,"Diametr"
"4410_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",5,"D_20",20,"Diametr"
"4412_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",3,"D_44",44,"Diametr"
"4414_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",5,"D_42",42,"Diametr"
"4416_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",4,"D_40",40,"Diametr"
"4417_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",2,"D_40",40,"Diametr"
